book,chapter,verse,tafsir
ملاخي,1,1,"المقدمة
1.كلمة ملاخي كلمة عبرية تعني """"ملاكي"""" أو """"رسولي"""". 
2.فترة كتابة السفر: كان نحميا ساقياً لملك فارس وفي السنة العشرين لملكه أي سنة 445 ق. م. (كان ذلك الملك هو ارتحشستا لونجيمانوس). أذن الملك لنحميا بالذهاب إلى أورشليم لكي يرمم السور ويصلح الأحوال\'a1 وبعد أن قضى نحميا حوالي 8 سنين في أورشليم رجع إلى بلاط الملك حيث قضى فترة قصيرة عاد بعدها إلى أورشليم\'a1 فوجد إنحطاطاً في أحوالها وفساداً في أخلاق شعبها\'a1 فقد طلق رجال يهوذا زوجاتهم اليهوديات وتزوجوا بوثنيات\'a1 وعاشوا في زنى وغش وظلم للبائسين\'a1 وأهملوا خدمة الهيكل ودفع العشور والتقدمة ودنسوا السبت\'a1 إذاً هم عاشوا في عدم مخافة الله عموماً\'a1 ويرجح المفسرين أن ملاخي كتب نبوته في أثناء غياب نحميا في فارس\'a1 وهذه الفترة يقدرها البعض بسنوات. 
3.الخطايا المذكورة هنا تتفق مع الخطايا المذكورة في ( عز9:2 \'ba  10:3\'a1 16-44 +  نح 10:32-39 \'ba  13:23-31 +  نح10:32-39 \'ba  13:4-14). 
4.كان حجي وزكريا قد وعدا الشعب بأن مجد الهيكل الثاني سيكون أكثر من الهيكل الأول ( حج2:9 +  زك6:10-12). وهم قطعاً لم يفهموا أن المقصود هو هيكل المسيح\'a1 لذلك إنتظروا مجداً زمانياً عالمياً وإزدهاراً كان موعوداً به\'a1 ولم يحدث هذا بل وجدوا أنفسهم محاطين بالأعداء كالسامريين وحدثت لهم مجاعات فشكوا في محبة الله لهم\'a1 وقالوا أنه لا فائدة تجنى من فعل الصلاح وطاعة الوصايا\'a1 فالشرير والمتكل على ذاته هو الذي ينجح\'a1 لذلك يحدثهم السفر عن حقيقة خطاياهم وريائهم الذي بسببهم قامت عليهم هذه الأوجاع. وكأن النبي يرد عليهم. . هل حقاً أنتم تسلكون بصلاح كما تقولون\'a1 ولقد رأينا في نقطة (2) عينة من خطاياهم\'a1 وفي نقطة (3) نرى خطاياهم كما شرحها النبيان حجي وزكريا. ثم كانت دعوة النبي لهم عن التوبة وترك خطاياهم لتعود لهم البركات. 
5.إمتد نظر النبي ليرى أن المجد الحقيقي لإسرائيل الله (الكنيسة) لن يكون فقط بالتوبة\'a1 وإنما بمجئ المسيح الذي سيأتي بالخلاص وملء البركات. لذلك فلقد تنبأ ملاخي عن مجيء المسيح بصورة واضحة. 
6.إذاً هذه النبوة كانت لتقنع الشعب بخطاياه وتوبخهم بسببها وتفتح الجروح\'a1 ثم تعطى الوعد بمجيء المسيح الذي يرفع الخطية ويعطي الدواء (البلسان) الشافي. وهذه النبوة ينتهي بها الكتاب في العهد القديم لتلهب القلوب بإنتظار المسيح شمس البر. وبهذه النبوة ينتهي زمن الأنبياء\'a1 فلن يأتي أنبياء بعد ملاخي\'a1 وأول من سيأتي هو يوحنا المعمدان\'a1 الملاك الذي يهيئ الطريق أمام المسيح. 
7.بعد ملاخي إنتهى عصر النبوة وأتى عصر الكتبة والكهنة الذين يفسرون كل هذه الثروة والغنى الذي تركه الأنبياء في الكتاب المقدس. 
8.هذا السفر هو آخر أسفار العهد القديم\'a1 وبه ختمت النبوة\'a1 وكان ملاخي آخر الأنبياء\'a1 وبأنتهاء نبوته بات العالم في انتظار المسيح الذي أشار إليه كل الأنبياء. والمسيح هو ملاك العهد ( 3:1). والذي سيأتي قبله من يهيئ الطريق أمامه كملاك أيضاً ( 3:1). وهذا هو الارتباط بين اسم النبي وموضوع نبوته. 
9.لملاخي النبي أسلوب مميز\'a1 فهو يعتمد في كلامه على السؤال والجواب. سؤال للشعب ثم يعطي جواب الشعب على السؤال. . مثلاً. . أحببتكم قال الرب. وقلتم بما أحببتنا. أليس. . ( 1:2). وبهذا يكون النبي هنا يسجل الحوار الذي دار بينه وبين الشعب حينما بدأ يوجه لهم نبواته ويدعوهم للتوبة."
ملاخي,1,2,"الإصحاح الأول
الآيات (1-5): """"وحي كلمة الرب لاسرائيل عن يد ملاخي أحببتكم قال الرب. وقلتم بم أحببتنا. أليس عيسو أخاً ليعقوب يقول الرب وأحببت يعقوب. وأبغضت عيسو وجعلت جباله خراباً وميراثه لذئاب البرية. لأن أدوم قال قد هدمنا فنعود ونبني الخرب. هكذا قال رب الجنود هم يبنون وأنا أهدم ويدعونهم تخوم الشر والشعب الذي غضب عليه الرب إلى الأبد. فترى أعينكم وتقولون ليتعظم الرب من عند تخم إسرائيل. """"
كان لهم شكوى\'a1 فالهيكل قد تم بناؤه من عشرات السنين\'a1 ولم يروا هذا المجد الزمنى الذي كانوا ينتظرونه تنفيذاً لنبوات حجي وزكريا. وهنا الله يعلن لهم محبته أحببتكم قال الرب= فالله يحرك فيهم مشاعر الحب حتى يدفعهم للتوبة\'a1 فهو أحبهم بلا فضل من جانبهم. وبالرغم من أنهم لم يبادلوه شعور الحب\'a1 بل أنهم شكوا في محبته وتساءلوا= وقلتم بما أحببتنا= وسؤالهم معناه\'a1 أثبت لنا يا رب أنك أحببتنا لأننا بحسب فكرنا أن دليل المحبة لهو في المجد الزمني. وكان رد الله أنه أحبهم والدليل أنه أحب يعقوب دون عيسو مع أنهم أخوة وتوأم. وأن الله دخل في عهد مع يعقوب وحصر البركة فيه وفي نسله. لكن مشكلة الكثيرين أنهم يفترضون أن البركة لابد وأن تكون مادية ولا اعتبار عندهم للبركات الروحية. والله هنا في (3) يقول لهم وإن أردتم إثبات لذلك أنظروا إلى أدوم وما قد حدث له فقد جعلت جباله خراباً = فلقد كان أدوم عدواً لدوداً ليعقوب\'a1 بل كان الأدوميون يحرضون بابل على تدمير أساسات أورشليم\'a1 وفي هروب بني يهوذا من أمام وجه بابل اصطادهم الأدوميون وقتلوهم وباعوا الباقي عبيداً\'a1 لذلك عاقب الله أدوم عدوهم\'a1 وخربت أدوم بيد نبوخذ نصر وذلك بعد خراب أورشليم بخمس سنوات\'a1 وللآن هي خراب\'a1 وذلك بسبب خطاياهم وبالذات ما فعلوه بيهوذا (راجع سفر عوبديا). والفرق واضح\'a1 فأورشليم قد أخربت ولكن ها هي قد قامت ثانية\'a1 أما أدوم فأخربت ولكن خرابها كان خراباً أبدياً؟ فخراب أورشليم كان للتأديب والتطهير """"أني كل من أحبه أوبخه وأؤدبه"""" ( رؤ3:19). وفي (4) فنعود ونبني= هم حاولوا تحدي قرار الله\'a1 ويعيدوا بناء أدوم ولكن من يسلك ضد إرادة الله يسلك الله معهم بالخلاف= هم يبنون وأنا أهدم وغالباً فهذا إشارة لكارثة حديثة على أدوم\'a1 وكانت بيد العرب الأنباط في ذلك الوقت\'a1 وهؤلاء قد طردوا أدوم من ديارهم وخربوها لهم. (هذا نفس ما حدث أيام الإمبراطور أدريان\'a1 فهو قد حاول أن يثبت أن كلام المسيح """"ها بيتكم يترك لكم خراباً"""" أنه غير صحيح\'a1 فحاول إعادة بناء الهيكل\'a1 وبعد أن أزالوا الأساس القديم\'a1 وحاولوا إعادة البناء حدثت زلزلة وخرجت ألسنة نار من الأرض\'a1 فإضطروا أن يتوقفوا عن البناء. فأكملوا تحقيق النبوة إذ أزالوا حتى الأساس القديم). وهنا مقارنة أخرى يعرفون بها أن الرب قد أحبهم ففي أدوم يدعونهم تخوم الشر= أي كل من يرى ما حدث لأدوم\'a1 وكل من سيأتي في الأجيال القادمة ويرى خراب أدوم سيقول """"أن شر هؤلاء كان عظيماً لدرجة أن كل هذا الخراب قد حدث داخل تخومهم\'a1 ويبدو أن هذا قد صار مثلاً\'a1 أن كل ما يدخل داخل تخوم أدوم يصير خراباً. وأن هناك خراب ودمار وشر داخل حدودهم بسب غضب الله. أما داخل إسرائيل فهناك بركة وأثار واضحة لرحمة الله تراها الأعين= فترى أعينكم وتقولون ليتعظم الرب= ويمكن ترجمة النص هكذا """"الرب عظيم فوق أرض إسرائيل"""" وهذا يشهد له البركات والحماية التي يعطيها الله لشعب إسرائيل. وهذا بعكس ما حدث لأدوم. 

الآيات (6-9): """"الابن يكرم أباه والعبد يكرم سيده. فإن كنت أنا أباً فأين كرامتي وأن كنت سيداً فأين هيبتي قال لكم رب الجنود أيها الكهنة المحتقرون أسمي. وتقولون بما احتقرنا أسمك. تقربون خبزاً نجساً على مذبحي. وتقولون بم نجّسناك. بقولكم أن مائدة الرب محتقرة. وإن قربتم الأعمى ذبيحة أفليس ذلك شراً وأن قربتم الأعرج والسقيم أفليس ذلك شراً. قرّبه لواليك أفيرضى عليك أو يرفع وجهك قال رب الجنود. والآن ترضّوا وجه الله فيتراءف علينا. هذه كانت من يدكم. هل يرفع وجهكم قال رب الجنود. """"
الله يدعو الكهنة هنا ليحاسبهم لأنهم احتقروا إسمه= أيها الكهنة المحتقرون إسمي. وهذا الكلام موجه الآن لكل الكهنة والخدام الذين بسبب عدم أمانتهم يدنسون مقدسات الله. وتوبيخ الله هنا لهم يأخذ طريقين فإن كانوا أبناء الله\'a1 فالطبيعة تشهد بأن الابن يكرم أباه. وإن كانوا عبيداً فالعبد يكرم سيده\'a1 خوفاً منه ويطيع أوامره. والكهنة هم أبناء وعبيد لله ولكنهم لا يكرمون الله ولا يهابونه= أين كرامتي. هؤلاء الكهنة احتقروا اسم الله= فهم اكتفوا بأن ينالوا التوقير لأنفسهم والاحترام لأسمائهم وأعطوا القدر الضئيل\'a1 أو لم يعطوا شيئاً لاسم الله. فاستهان الناس بتقدمة الرب. وأما هم فقد وصلوا لحالة تبلد الأحاسيس\'a1 وهذا ما يحدث عادة مع الخطاة المتكبرين\'a1 فهم يدافعون عن أنفسهم وقالوا بما احتقرنا إسمك (6) بما نجسناك (7). ويكون (وهذا أو هي) أنهم يجهلون الناموس. وربما لو سألوا بروح التواضع """"كيف احتقرنا إسمك\'a1 علمنا فنتوب. ما كان الله قد حزن\'a1 ولكان هذا دليل توبتهم. وفي (7) تقربون خبزاً نجساً على مذبحي= فحسب الناموس كان يقدم (يقرب) مع كل ذبيحة تقدمة من دقيق ممزوج بزيت. ولكن يبدو أنهم قدموا خبزاً لا يصلح قط\'a1 ربما كان يابساً أو متعفناً أو من أرخص أنواع الحبوب. وربما لو قدم أحدهم تقدمة من نوع فخم من الدقيق لقالوا له. . لماذا هذا الإتلاف. بل هم احتقروا مائدة الرب= وقد تعني المائدة\'a1مائدة خبز الوجوه أو مذبح المحرقة\'a1 وقد دعى هنا مائدة لأن الله وكهنته وشعبه كانوا يأكلون معاً من الذبائح. وهذه المائدة قد احتقروها. . ربنا حين قارنوا بينها وبين المذابح الوثنية ( 2مل16:14\'a1 15) أو هم تعاملوا مع هذه المائدة مثل أي مائدة أخرى بعدم أحترام\'a1 أو هم احتقروا الطقوس التي يمارسونها. ولاحظ أن من يحتقر الطقوس يحتقر اسم الله المكرم جداً. وفي (8) كان الناموس يلزمهم أن يقدموا الذبائح على أن تكون بلا عيب (فهي رمز للمسيح الذي بلا خطية) والتقدمة تقدم لله الذي ينبغي أن يقدم له أفضل شئ. أفليس ذلك شراً= هذا سؤال استنكاري يفيد أن الكهنة لم يروا سوءاً في الأمر. وهم تصوروا في غبائهم أنه طالما أن الذبيحة تحرق فأي شئ يصلح إذاً. والشعب قدم عطايا معيبة حقيرة والكهنة لم يعترضوا ولم يعلموا الشعب أن يقدموا أفضل ما عندهم\'a1 وذلك حتى لا يغضب الشعب منهم فتقل عطايا الشعب للكهنة\'a1 فالكهنة فضلا فائدتهم المادية على تعليم الشعب. وكان منطق الله في التوبيخ أنهم لو قدموا للوالي (الوالي هنا هو الوالي الفارسي) هدية من هذا النوع فهو لن يرضي عليهم أي لن يكون لهم حظوة لديه. وفي (9) دعوة للتوبة حتى يقبلهم الله ويقبل صلواتهم = يرفع وجهكم ويبارك فيهم. ومعنى الآية هذه كانت من يدكم= أي إن كانت هذه هي عطاياكم وذبائحكم المعيبة أفهل يرفع الله وجهكم. 
ملحوظة: على الكاهن أن يقدم التعليم الصحيح مهما كان\'a1 وأن لا يراعي خاطر الشعب أو مصالحه الذاتية\'a1 وهذا واجب كل خادم. وعلى الشعب أن يقدم لله أفضل ما عنده من كل شئ. وينطبق هذا على الوقت\'a1 فلا ينبغي أن نصلي ونحن مستهلكين في نهاية اليوم\'a1 ولا نذهب متأخرين للكنيسة """"فالذين يبكرون إلىّ يجدونني"""" وعلى الجميع احترام الطقوس. 

الآيات (10-14): """"من فيكم يغلق الباب بل لا توقدون على مذبحي مجانا. ليست لي مسرّة بكم قال رب الجنود ولا أقبل تقدمة من يدكم. لأنه من مشرق الشمس إلى مغربها أسمي عظيم بين الأمم وفي كل مكان يقرب لأسمي بخور وتقدمة طاهرة لأن أسمي عظيم بين الأمم قال رب الجنود. أما أنتم فمنجسوه بقولكم أن مائدة الرب تنجّست وثمرتها محتقر طعامها. وقلتم ما هذه المشقّة وتأففتم عليه قال رب الجنود وجئتم بالمغتصب والأعرج والسقيم فأتيتم بالتقدمة. فهل أقبلها من يدكم قال الرب. وملعون الماكر الذي يوجد في قطيعه ذكر وينذر ويذبح للسيد عائباً. لأني أنا ملك عظيم قال رب الجنود وأسمي مهيب بين الأمم. """"
في (10) من يغلق الباب أو يوقد ناراً مجاناً= هم رفضوا أن يقوموا بأي عمل\'a1 حتى لو كان عملاً صغيراً مثل غلق باب إن لم يأخذوا أجرهم على ذلك. وهم يقدمون الذبائح على المذبح لأنهم كانوا يشتركون في الأكل من لحومها إذ لهم نصيباً منها. مع أن الله لم يهمل أن يعطيهم أجرهم وبسخاء\'a1 إلا أنهم اهتموا اهتماماً شديداً بالماديات. ليست لي مسرة بكم. لا أقبل تقدمة من يدكم= الله لا يسر بالتقدمة قدر سروره بقلب مقدمها. فلا يكفي أن نقدم تقدمة بل علينا أن نفعل هذا بقلب مقدس مملوء محبة. وراجع ( تك4:4) فالله نظر  إلى هابيل وتقدمته وهذا يعني أن الله قبل قربانه لأنه نظر إليه أولاً فوجده مقبولاً. وفي (11) نبوة بالمسيحية (قارن مع  يو4:21 حيث يقول المسيح ما معناه أن العبادة ستكون في كل مكان) ومن مشرق الشمس إلى مغربها إسمي عظيم بين الأمم= لقد دنس اليهود اسم الله واحتقروه في أورشليم لذلك سيجعل الله الأمم في كل مكان يدخلون الإيمان وهؤلاء سيعظمون إسمه ( أع13:46) وفي هذه الآية كأن الله يقول سأرفض اليهود بطقوسهم وسآتي بعبادة روحية جديدة\'a1 سيكون فيها تقديم بخور. وتقدمة طاهرة = هي سر الإفخارستيا. وفي (12) ثمرتها محتقر طعامها= هم احتقروا العائد المادي من خدمتهم\'a1 وقارنوا أنفسهم بالأغنياء وأطايبهم. لذلك احتقروا الطقوس فهم ظنوا أن العائد منها لا يساوي تعبهم\'a1 ولم يقدروا ما لخدمة الرب من كرامة. وفي (13) وقلتم ما هذه المشقة وتأففتم= مما يهين الله جداً أن يعتبر الخادم أن خدمته مشقة ويتأفف منها\'a1 بل عليه أن يفتخر بها. وفي (14) الذي يوجد في قطيعه ذكر= المقصود أن المفروض أن يقدم الشخص أفضل ما عنده لله. وملعون الماكر= أي الذي يظن أن الله يمكن خداعه كالإنسان فيقدمون له العائب. ومن يفعل هذا هذا يجد اللعنة عوضاً عن البركة. فالله أعطاهم بركات كثيرة\'a1 وهم بسلوكهم برهنوا على جحودهم."
ملاخي,1,3,"الإصحاح الأول
الآيات (1-5): """"وحي كلمة الرب لاسرائيل عن يد ملاخي أحببتكم قال الرب. وقلتم بم أحببتنا. أليس عيسو أخاً ليعقوب يقول الرب وأحببت يعقوب. وأبغضت عيسو وجعلت جباله خراباً وميراثه لذئاب البرية. لأن أدوم قال قد هدمنا فنعود ونبني الخرب. هكذا قال رب الجنود هم يبنون وأنا أهدم ويدعونهم تخوم الشر والشعب الذي غضب عليه الرب إلى الأبد. فترى أعينكم وتقولون ليتعظم الرب من عند تخم إسرائيل. """"
كان لهم شكوى\'a1 فالهيكل قد تم بناؤه من عشرات السنين\'a1 ولم يروا هذا المجد الزمنى الذي كانوا ينتظرونه تنفيذاً لنبوات حجي وزكريا. وهنا الله يعلن لهم محبته أحببتكم قال الرب= فالله يحرك فيهم مشاعر الحب حتى يدفعهم للتوبة\'a1 فهو أحبهم بلا فضل من جانبهم. وبالرغم من أنهم لم يبادلوه شعور الحب\'a1 بل أنهم شكوا في محبته وتساءلوا= وقلتم بما أحببتنا= وسؤالهم معناه\'a1 أثبت لنا يا رب أنك أحببتنا لأننا بحسب فكرنا أن دليل المحبة لهو في المجد الزمني. وكان رد الله أنه أحبهم والدليل أنه أحب يعقوب دون عيسو مع أنهم أخوة وتوأم. وأن الله دخل في عهد مع يعقوب وحصر البركة فيه وفي نسله. لكن مشكلة الكثيرين أنهم يفترضون أن البركة لابد وأن تكون مادية ولا اعتبار عندهم للبركات الروحية. والله هنا في (3) يقول لهم وإن أردتم إثبات لذلك أنظروا إلى أدوم وما قد حدث له فقد جعلت جباله خراباً = فلقد كان أدوم عدواً لدوداً ليعقوب\'a1 بل كان الأدوميون يحرضون بابل على تدمير أساسات أورشليم\'a1 وفي هروب بني يهوذا من أمام وجه بابل اصطادهم الأدوميون وقتلوهم وباعوا الباقي عبيداً\'a1 لذلك عاقب الله أدوم عدوهم\'a1 وخربت أدوم بيد نبوخذ نصر وذلك بعد خراب أورشليم بخمس سنوات\'a1 وللآن هي خراب\'a1 وذلك بسبب خطاياهم وبالذات ما فعلوه بيهوذا (راجع سفر عوبديا). والفرق واضح\'a1 فأورشليم قد أخربت ولكن ها هي قد قامت ثانية\'a1 أما أدوم فأخربت ولكن خرابها كان خراباً أبدياً؟ فخراب أورشليم كان للتأديب والتطهير """"أني كل من أحبه أوبخه وأؤدبه"""" ( رؤ3:19). وفي (4) فنعود ونبني= هم حاولوا تحدي قرار الله\'a1 ويعيدوا بناء أدوم ولكن من يسلك ضد إرادة الله يسلك الله معهم بالخلاف= هم يبنون وأنا أهدم وغالباً فهذا إشارة لكارثة حديثة على أدوم\'a1 وكانت بيد العرب الأنباط في ذلك الوقت\'a1 وهؤلاء قد طردوا أدوم من ديارهم وخربوها لهم. (هذا نفس ما حدث أيام الإمبراطور أدريان\'a1 فهو قد حاول أن يثبت أن كلام المسيح """"ها بيتكم يترك لكم خراباً"""" أنه غير صحيح\'a1 فحاول إعادة بناء الهيكل\'a1 وبعد أن أزالوا الأساس القديم\'a1 وحاولوا إعادة البناء حدثت زلزلة وخرجت ألسنة نار من الأرض\'a1 فإضطروا أن يتوقفوا عن البناء. فأكملوا تحقيق النبوة إذ أزالوا حتى الأساس القديم). وهنا مقارنة أخرى يعرفون بها أن الرب قد أحبهم ففي أدوم يدعونهم تخوم الشر= أي كل من يرى ما حدث لأدوم\'a1 وكل من سيأتي في الأجيال القادمة ويرى خراب أدوم سيقول """"أن شر هؤلاء كان عظيماً لدرجة أن كل هذا الخراب قد حدث داخل تخومهم\'a1 ويبدو أن هذا قد صار مثلاً\'a1 أن كل ما يدخل داخل تخوم أدوم يصير خراباً. وأن هناك خراب ودمار وشر داخل حدودهم بسب غضب الله. أما داخل إسرائيل فهناك بركة وأثار واضحة لرحمة الله تراها الأعين= فترى أعينكم وتقولون ليتعظم الرب= ويمكن ترجمة النص هكذا """"الرب عظيم فوق أرض إسرائيل"""" وهذا يشهد له البركات والحماية التي يعطيها الله لشعب إسرائيل. وهذا بعكس ما حدث لأدوم. 

الآيات (6-9): """"الابن يكرم أباه والعبد يكرم سيده. فإن كنت أنا أباً فأين كرامتي وأن كنت سيداً فأين هيبتي قال لكم رب الجنود أيها الكهنة المحتقرون أسمي. وتقولون بما احتقرنا أسمك. تقربون خبزاً نجساً على مذبحي. وتقولون بم نجّسناك. بقولكم أن مائدة الرب محتقرة. وإن قربتم الأعمى ذبيحة أفليس ذلك شراً وأن قربتم الأعرج والسقيم أفليس ذلك شراً. قرّبه لواليك أفيرضى عليك أو يرفع وجهك قال رب الجنود. والآن ترضّوا وجه الله فيتراءف علينا. هذه كانت من يدكم. هل يرفع وجهكم قال رب الجنود. """"
الله يدعو الكهنة هنا ليحاسبهم لأنهم احتقروا إسمه= أيها الكهنة المحتقرون إسمي. وهذا الكلام موجه الآن لكل الكهنة والخدام الذين بسبب عدم أمانتهم يدنسون مقدسات الله. وتوبيخ الله هنا لهم يأخذ طريقين فإن كانوا أبناء الله\'a1 فالطبيعة تشهد بأن الابن يكرم أباه. وإن كانوا عبيداً فالعبد يكرم سيده\'a1 خوفاً منه ويطيع أوامره. والكهنة هم أبناء وعبيد لله ولكنهم لا يكرمون الله ولا يهابونه= أين كرامتي. هؤلاء الكهنة احتقروا اسم الله= فهم اكتفوا بأن ينالوا التوقير لأنفسهم والاحترام لأسمائهم وأعطوا القدر الضئيل\'a1 أو لم يعطوا شيئاً لاسم الله. فاستهان الناس بتقدمة الرب. وأما هم فقد وصلوا لحالة تبلد الأحاسيس\'a1 وهذا ما يحدث عادة مع الخطاة المتكبرين\'a1 فهم يدافعون عن أنفسهم وقالوا بما احتقرنا إسمك (6) بما نجسناك (7). ويكون (وهذا أو هي) أنهم يجهلون الناموس. وربما لو سألوا بروح التواضع """"كيف احتقرنا إسمك\'a1 علمنا فنتوب. ما كان الله قد حزن\'a1 ولكان هذا دليل توبتهم. وفي (7) تقربون خبزاً نجساً على مذبحي= فحسب الناموس كان يقدم (يقرب) مع كل ذبيحة تقدمة من دقيق ممزوج بزيت. ولكن يبدو أنهم قدموا خبزاً لا يصلح قط\'a1 ربما كان يابساً أو متعفناً أو من أرخص أنواع الحبوب. وربما لو قدم أحدهم تقدمة من نوع فخم من الدقيق لقالوا له. . لماذا هذا الإتلاف. بل هم احتقروا مائدة الرب= وقد تعني المائدة\'a1مائدة خبز الوجوه أو مذبح المحرقة\'a1 وقد دعى هنا مائدة لأن الله وكهنته وشعبه كانوا يأكلون معاً من الذبائح. وهذه المائدة قد احتقروها. . ربنا حين قارنوا بينها وبين المذابح الوثنية ( 2مل16:14\'a1 15) أو هم تعاملوا مع هذه المائدة مثل أي مائدة أخرى بعدم أحترام\'a1 أو هم احتقروا الطقوس التي يمارسونها. ولاحظ أن من يحتقر الطقوس يحتقر اسم الله المكرم جداً. وفي (8) كان الناموس يلزمهم أن يقدموا الذبائح على أن تكون بلا عيب (فهي رمز للمسيح الذي بلا خطية) والتقدمة تقدم لله الذي ينبغي أن يقدم له أفضل شئ. أفليس ذلك شراً= هذا سؤال استنكاري يفيد أن الكهنة لم يروا سوءاً في الأمر. وهم تصوروا في غبائهم أنه طالما أن الذبيحة تحرق فأي شئ يصلح إذاً. والشعب قدم عطايا معيبة حقيرة والكهنة لم يعترضوا ولم يعلموا الشعب أن يقدموا أفضل ما عندهم\'a1 وذلك حتى لا يغضب الشعب منهم فتقل عطايا الشعب للكهنة\'a1 فالكهنة فضلا فائدتهم المادية على تعليم الشعب. وكان منطق الله في التوبيخ أنهم لو قدموا للوالي (الوالي هنا هو الوالي الفارسي) هدية من هذا النوع فهو لن يرضي عليهم أي لن يكون لهم حظوة لديه. وفي (9) دعوة للتوبة حتى يقبلهم الله ويقبل صلواتهم = يرفع وجهكم ويبارك فيهم. ومعنى الآية هذه كانت من يدكم= أي إن كانت هذه هي عطاياكم وذبائحكم المعيبة أفهل يرفع الله وجهكم. 
ملحوظة: على الكاهن أن يقدم التعليم الصحيح مهما كان\'a1 وأن لا يراعي خاطر الشعب أو مصالحه الذاتية\'a1 وهذا واجب كل خادم. وعلى الشعب أن يقدم لله أفضل ما عنده من كل شئ. وينطبق هذا على الوقت\'a1 فلا ينبغي أن نصلي ونحن مستهلكين في نهاية اليوم\'a1 ولا نذهب متأخرين للكنيسة """"فالذين يبكرون إلىّ يجدونني"""" وعلى الجميع احترام الطقوس. 

الآيات (10-14): """"من فيكم يغلق الباب بل لا توقدون على مذبحي مجانا. ليست لي مسرّة بكم قال رب الجنود ولا أقبل تقدمة من يدكم. لأنه من مشرق الشمس إلى مغربها أسمي عظيم بين الأمم وفي كل مكان يقرب لأسمي بخور وتقدمة طاهرة لأن أسمي عظيم بين الأمم قال رب الجنود. أما أنتم فمنجسوه بقولكم أن مائدة الرب تنجّست وثمرتها محتقر طعامها. وقلتم ما هذه المشقّة وتأففتم عليه قال رب الجنود وجئتم بالمغتصب والأعرج والسقيم فأتيتم بالتقدمة. فهل أقبلها من يدكم قال الرب. وملعون الماكر الذي يوجد في قطيعه ذكر وينذر ويذبح للسيد عائباً. لأني أنا ملك عظيم قال رب الجنود وأسمي مهيب بين الأمم. """"
في (10) من يغلق الباب أو يوقد ناراً مجاناً= هم رفضوا أن يقوموا بأي عمل\'a1 حتى لو كان عملاً صغيراً مثل غلق باب إن لم يأخذوا أجرهم على ذلك. وهم يقدمون الذبائح على المذبح لأنهم كانوا يشتركون في الأكل من لحومها إذ لهم نصيباً منها. مع أن الله لم يهمل أن يعطيهم أجرهم وبسخاء\'a1 إلا أنهم اهتموا اهتماماً شديداً بالماديات. ليست لي مسرة بكم. لا أقبل تقدمة من يدكم= الله لا يسر بالتقدمة قدر سروره بقلب مقدمها. فلا يكفي أن نقدم تقدمة بل علينا أن نفعل هذا بقلب مقدس مملوء محبة. وراجع ( تك4:4) فالله نظر  إلى هابيل وتقدمته وهذا يعني أن الله قبل قربانه لأنه نظر إليه أولاً فوجده مقبولاً. وفي (11) نبوة بالمسيحية (قارن مع  يو4:21 حيث يقول المسيح ما معناه أن العبادة ستكون في كل مكان) ومن مشرق الشمس إلى مغربها إسمي عظيم بين الأمم= لقد دنس اليهود اسم الله واحتقروه في أورشليم لذلك سيجعل الله الأمم في كل مكان يدخلون الإيمان وهؤلاء سيعظمون إسمه ( أع13:46) وفي هذه الآية كأن الله يقول سأرفض اليهود بطقوسهم وسآتي بعبادة روحية جديدة\'a1 سيكون فيها تقديم بخور. وتقدمة طاهرة = هي سر الإفخارستيا. وفي (12) ثمرتها محتقر طعامها= هم احتقروا العائد المادي من خدمتهم\'a1 وقارنوا أنفسهم بالأغنياء وأطايبهم. لذلك احتقروا الطقوس فهم ظنوا أن العائد منها لا يساوي تعبهم\'a1 ولم يقدروا ما لخدمة الرب من كرامة. وفي (13) وقلتم ما هذه المشقة وتأففتم= مما يهين الله جداً أن يعتبر الخادم أن خدمته مشقة ويتأفف منها\'a1 بل عليه أن يفتخر بها. وفي (14) الذي يوجد في قطيعه ذكر= المقصود أن المفروض أن يقدم الشخص أفضل ما عنده لله. وملعون الماكر= أي الذي يظن أن الله يمكن خداعه كالإنسان فيقدمون له العائب. ومن يفعل هذا هذا يجد اللعنة عوضاً عن البركة. فالله أعطاهم بركات كثيرة\'a1 وهم بسلوكهم برهنوا على جحودهم."
